codcfo,valorm2
00022059,165.000000
00023702,165.000000
00023270,165.000000
00023349,165.000000
00023462,165.000000
00023463,165.000000
00023435,165.000000
00023413,165.000000
00023398,165.000000
00023243,165.000000
00023196,165.000000
00022787,165.000000
00022816,165.000000
00022970,165.000000
00022942,165.000000
00022924,165.000000
00004407,165.050000
00000024,165.100000
00017404,165.190000
00009293,165.220000
00001364,165.370000
00002552,165.880000
00001966,165.930000
00010140,165.930000
00001547,165.970000
00001539,165.970000
00001129,166.000000
00002360,166.070000
00002518,166.100000
00012354,166.100000
00012258,166.210000
00004724,166.210000
00004998,166.210000
00005073,166.210000
00005058,166.210000
00004838,166.210000
00005494,166.210000
00005517,166.210000
00005345,166.210000
00005184,166.210000
00004155,166.210000
00006246,166.210000
00006087,166.210000
00005149,166.240000
00005988,166.280000
00005927,166.280000
00005930,166.280000
00005762,166.280000
00006322,166.280000
00002337,166.280000
00011226,166.280000
00005039,166.290000
00005064,166.290000
00000025,166.300000
00004904,166.310000
00006321,166.310000
00006256,166.310000
00006645,166.310000
00006028,166.310000
00006038,166.310000
00006746,166.330000
00006743,166.330000
00006915,166.330000
00006413,166.330000
00006452,166.330000
00006532,166.330000
00006534,166.330000
00006536,166.330000
00006497,166.330000
00006927,166.330000
00006930,166.330000
00007028,166.330000
00007091,166.330000
00007063,166.330000
00007064,166.330000
00004961,166.330000
00005686,166.330000
00000049,166.330000
00000173,166.330000
00000174,166.330000
00000186,166.330000
00008992,166.330000
00008770,166.330000
00008747,166.330000
00008523,166.330000
00008675,166.330000
00008300,166.330000
00008303,166.330000
00008480,166.330000
00008502,166.330000
00015931,166.330000
00017669,166.330000
00022640,166.330000
00022336,166.330000
00025872,166.330000
00023796,166.330000
00009605,166.360000
00004515,166.370000
00006523,166.370000
00006458,166.370000
00006204,166.410000
00023990,166.640000
00013874,166.670000
00003187,166.690000
00002391,166.750000
00004694,166.970000
00024149,166.980000
00017955,167.000000
00010437,167.000000
00001938,167.110000
00026650,167.140000
00013600,167.330000
00000473,167.410000
00000234,167.570000
00007065,167.730000
00008787,167.730000
00013746,167.760000
00002987,167.940000
00002853,167.990000
00012283,167.990000
00000189,168.000000
00008706,168.140000
00003066,168.280000
00005458,168.290000
00005353,168.290000
00004481,168.560000
00005720,168.560000
00005611,168.600000
00005171,168.670000
00013803,168.670000
00012605,168.670000
00015080,168.670000
00024008,168.670000
00024001,168.670000
00024920,168.670000
00019571,168.670000
00022075,168.680000
00023956,168.690000
00010557,168.730000
00010539,168.730000
00010621,168.730000
00010711,168.730000
00001722,168.800000
00018806,168.980000
00020547,169.020000
00025825,169.060000
00024614,169.110000
00024615,169.110000
00000388,169.220000
00002031,169.260000
00002318,169.260000
00002498,169.260000
00002559,169.260000
00002604,169.260000
00002614,169.260000
00017357,169.260000
00002757,169.320000
00010396,169.410000
00002982,169.440000
00019591,169.470000
00006667,169.480000
00009652,169.480000
00007857,169.500000
00006678,169.500000
00005794,169.500000
00005799,169.500000
00005800,169.500000
00006118,169.500000
00006113,169.500000
00006001,169.500000
00005612,169.500000
00005535,169.500000
00006921,169.520000
00000169,169.670000
00000118,169.670000
00000062,169.670000
00017500,169.940000
00025261,170.000000
00025298,170.000000
00025325,170.000000
00006170,170.000000
00024992,170.010000
00001685,170.070000
00009144,170.360000
00017060,170.470000
00017063,170.480000
00017499,170.480000
00017458,170.480000
00017400,170.480000
00019581,170.480000
00019497,170.480000
00018851,170.480000
00019174,170.480000
00019118,170.480000
00018964,170.480000
00019021,170.480000
00018490,170.480000
00003598,170.510000
00005089,170.800000
00001937,170.830000
00025095,170.830000
00020087,170.840000
00016835,170.890000
00022408,170.890000
00022381,170.890000
00024782,170.890000
00026615,170.890000
00026509,170.890000
00026449,170.890000
00014406,170.890000
00022943,171.010000
00005489,171.030000
00000933,171.260000
00000031,171.300000
00005775,171.350000
00005566,171.480000
00000939,171.740000
00017834,171.790000
00004824,171.900000
00024309,171.910000
00002613,171.940000
00003314,172.060000
00006323,172.140000
00006324,172.140000
00006668,172.200000
00013357,172.340000
00021491,172.370000
00019988,172.420000
00019196,172.540000
00019203,172.540000
00018587,172.540000
00018932,172.540000
00020296,172.540000
00020709,172.540000
00022998,172.540000
00026626,172.540000
00013261,172.540000
00014402,172.540000
00014177,172.540000
00014907,172.540000
00009505,172.540000
00012444,172.540000
00012074,172.540000
00006626,172.540000
00006893,172.540000
00006861,172.540000
00006263,172.540000
00005776,172.540000
00005818,172.540000
00005822,172.540000
00005764,172.540000
00005938,172.540000
00005852,172.540000
00005861,172.540000
00006162,172.540000
00006137,172.540000
00005969,172.540000
00003561,172.540000
00003552,172.540000
00003542,172.540000
00003543,172.540000
00003818,172.540000
00004176,172.540000
00004177,172.540000
00004043,172.540000
00004096,172.540000
00004052,172.540000
00004055,172.540000
00003953,172.540000
00003974,172.540000
00003933,172.540000
00003964,172.540000
00003820,172.540000
00004210,172.540000
00004248,172.540000
00004253,172.540000
00004254,172.540000
00004328,172.540000
00004313,172.540000
00004340,172.540000
00004296,172.540000
00004298,172.540000
00004308,172.540000
00004309,172.540000
00004291,172.540000
00004293,172.540000
00004294,172.540000
00004835,172.540000
00004836,172.540000
00004837,172.540000
00004852,172.540000
00004789,172.540000
00004900,172.540000
00004864,172.540000
00004865,172.540000
00004867,172.540000
00004954,172.540000
00004956,172.540000
00005067,172.540000
00005078,172.540000
00005008,172.540000
00004462,172.540000
00004463,172.540000
00004432,172.540000
00004428,172.540000
00004408,172.540000
00004418,172.540000
00004419,172.540000
00004420,172.540000
00004379,172.540000
00004382,172.540000
00004383,172.540000
00004375,172.540000
00004360,172.540000
00004725,172.540000
00004726,172.540000
00004689,172.540000
00004690,172.540000
00004682,172.540000
00004639,172.540000
00004644,172.540000
00004661,172.540000
00004510,172.540000
00004494,172.540000
00004520,172.540000
00004612,172.540000
00005552,172.540000
00005579,172.540000
00005516,172.540000
00005448,172.540000
00005450,172.540000
00005451,172.540000
00005443,172.540000
00005430,172.540000
00005400,172.540000
00005408,172.540000
00005148,172.540000
00005170,172.540000
00005152,172.540000
00005186,172.540000
00005182,172.540000
00005192,172.540000
00005365,172.540000
00005261,172.540000
00002288,172.540000
00005477,172.590000
00004461,172.590000
00003828,172.590000
00004247,172.620000
00004417,172.640000
00004749,172.640000
00004750,172.640000
00004979,172.640000
00005587,172.640000
00005694,172.640000
00005661,172.640000
00005258,172.640000
00005308,172.640000
00005310,172.640000
00005280,172.640000
00005329,172.640000
00005327,172.640000
00005207,172.640000
00005211,172.640000
00006049,172.640000
00005761,172.640000
00006260,172.640000
00006306,172.640000
00006367,172.640000
00006449,172.640000
00006442,172.640000
00006418,172.640000
00006397,172.640000
00006400,172.640000
00006436,172.640000
00006420,172.640000
00006513,172.640000
00006489,172.640000
00006475,172.640000
00006476,172.640000
00006731,172.640000
00006728,172.640000
00006722,172.640000
00006756,172.640000
00006757,172.640000
00006628,172.640000
00006601,172.640000
00006587,172.640000
00006582,172.640000
00006583,172.640000
00006697,172.640000
00006702,172.640000
00006703,172.640000
00006704,172.640000
00006705,172.640000
00006666,172.640000
00006635,172.640000
00012285,172.640000
00011275,172.640000
00013897,172.640000
00023417,172.640000
00018951,172.640000
00019199,172.640000
00019421,172.640000
00017215,172.640000
00004560,172.670000
00004384,172.670000
00006252,172.690000
00001664,172.840000
00017082,172.870000
00008630,172.880000
00008588,172.940000
00008857,172.940000
00008375,172.940000
00009464,172.940000
00009703,172.940000
00011085,172.940000
00010580,172.940000
00011901,172.940000
00014233,172.940000
00014651,172.940000
00013877,172.940000
00002395,172.940000
00000858,172.940000
00006261,172.940000
00006266,172.940000
00006305,172.940000
00006297,172.940000
00006325,172.940000
00006546,172.940000
00005736,172.940000
00005732,172.940000
00005747,172.940000
00005725,172.940000
00005710,172.940000
00005825,172.940000
00005816,172.940000
00005810,172.940000
00005783,172.940000
00005786,172.940000
00005836,172.940000
00005838,172.940000
00005908,172.940000
00005909,172.940000
00005876,172.940000
00005867,172.940000
00005871,172.940000
00005894,172.940000
00005944,172.940000
00005932,172.940000
00005937,172.940000
00005929,172.940000
00006019,172.940000
00006048,172.940000
00006046,172.940000
00006031,172.940000
00006034,172.940000
00006035,172.940000
00006084,172.940000
00006072,172.940000
00006065,172.940000
00006079,172.940000
00005985,172.940000
00005986,172.940000
00005995,172.940000
00005996,172.940000
00006003,172.940000
00006029,172.940000
00006125,172.940000
00006123,172.940000
00006093,172.940000
00006094,172.940000
00006103,172.940000
00006110,172.940000
00006160,172.940000
00006161,172.940000
00006151,172.940000
00006200,172.940000
00006214,172.940000
00004424,172.940000
00004486,172.940000
00004493,172.940000
00004468,172.940000
00004445,172.940000
00004454,172.940000
00004578,172.940000
00004579,172.940000
00004584,172.940000
00004509,172.940000
00004516,172.940000
00004517,172.940000
00004715,172.940000
00004981,172.940000
00004966,172.940000
00004946,172.940000
00004948,172.940000
00005007,172.940000
00005053,172.940000
00005063,172.940000
00004860,172.940000
00004791,172.940000
00005230,172.940000
00005232,172.940000
00005251,172.940000
00005247,172.940000
00005155,172.940000
00005147,172.940000
00005132,172.940000
00005139,172.940000
00005140,172.940000
00005141,172.940000
00005316,172.940000
00005319,172.940000
00005366,172.940000
00005363,172.940000
00005364,172.940000
00005282,172.940000
00005279,172.940000
00005268,172.940000
00005665,172.940000
00005645,172.940000
00005622,172.940000
00005598,172.940000
00005599,172.940000
00005608,172.940000
00005605,172.940000
00005478,172.940000
00005539,172.940000
00005540,172.940000
00005420,172.940000
00005431,172.940000
00005469,172.940000
00004222,172.940000
00004271,172.940000
00004272,172.940000
00004220,172.940000
00004350,172.940000
00003756,172.940000
00003742,172.940000
00003699,172.940000
00019642,172.940000
00019713,172.940000
00019172,172.940000
00018859,172.940000
00020622,172.940000
00021540,172.940000
00025821,172.940000
00025724,172.940000
00017827,172.980000
00017865,172.980000
00017866,172.980000
00017645,172.980000
00000629,172.990000
00005413,173.040000
00005414,173.040000
00005415,173.040000
00005523,173.040000
00005593,173.040000
00005585,173.040000
00005646,173.040000
00005695,173.040000
00005292,173.040000
00005320,173.040000
00005342,173.040000
00005218,173.040000
00004839,173.040000
00005084,173.040000
00004662,173.040000
00004550,173.040000
00004586,173.040000
00006220,173.040000
00006202,173.040000
00006212,173.040000
00006178,173.040000
00006117,173.040000
00005980,173.040000
00005987,173.040000
00005968,173.040000
00006085,173.040000
00006047,173.040000
00006055,173.040000
00005899,173.040000
00005912,173.040000
00005913,173.040000
00005946,173.040000
00005958,173.040000
00005897,173.040000
00005893,173.040000
00005904,173.040000
00005851,173.040000
00005791,173.040000
00005813,173.040000
00005802,173.040000
00005808,173.040000
00006683,173.040000
00006318,173.040000
00006332,173.040000
00006335,173.040000
00006346,173.040000
00006360,173.040000
00006356,173.040000
00006295,173.040000
00006281,173.040000
00006257,173.040000
00006258,173.040000
00012684,173.040000
00014546,173.040000
00012257,173.040000
00008723,173.040000
00008540,173.040000
00024010,173.040000
00025415,173.040000
00000038,173.110000
00005153,173.450000
00018950,173.480000
00006710,173.500000
00003969,173.660000
00009722,173.670000
00014905,173.740000
00009943,173.750000
00005396,173.750000
00000219,173.780000
00000035,173.930000
00002096,174.060000
00015071,174.090000
00009411,174.120000
00011225,174.130000
00005826,174.230000
00009816,174.260000
00018251,174.470000
00008424,174.500000
00013831,174.500000
00005835,174.500000
00005864,174.500000
00005865,174.500000
00005935,174.500000
00006777,174.500000
00006627,174.500000
00006445,174.500000
00006467,174.500000
00005496,174.500000
00005687,174.500000
00005596,174.500000
00005240,174.500000
00005295,174.500000
00004440,174.500000
00004396,174.500000
00004325,174.500000
00003482,174.500000
00000126,174.500000
00000145,174.500000
00000147,174.500000
00000134,174.500000
00000166,174.500000
00000159,174.500000
00000221,174.500000
00000210,174.500000
00000215,174.500000
00000207,174.510000
00024823,174.600000
00006701,174.620000
00000092,174.630000
00000212,174.650000
00000151,174.670000
00006179,174.670000
00004002,174.670000
00004823,174.750000
00006726,174.800000
00006724,174.800000
00006287,174.800000
00005959,174.900000
00005630,174.900000
00003178,174.910000
00000149,174.910000
00025919,175.000000
00026613,175.000000
00026637,175.000000
00026635,175.000000
00020599,175.000000
00020321,175.000000
00001399,175.070000
00014017,175.560000
00004346,175.610000
00005116,175.700000
00014409,175.730000
00022099,175.750000
00004955,176.010000
00006142,176.040000
00005728,176.100000
00010495,176.110000
00002870,176.120000
00005124,176.150000
00005412,176.160000
00003553,176.330000
00010005,176.360000
00014018,176.360000
00015732,176.440000
00026346,176.460000
00009005,176.540000
00019177,176.950000
00001942,176.980000
00009176,177.230000
00000061,177.240000
00005234,177.300000
00005814,177.320000
00009527,177.340000
00006177,177.430000
00000017,177.500000
00000015,177.500000
00000009,177.500000
00003496,177.530000
00001667,177.590000
00000224,177.600000
00003485,177.600000
00013848,177.760000
00000011,177.870000
00003038,177.890000
00002585,177.970000
00006506,178.500000
00009642,178.500000
00005397,178.860000
00026176,178.860000
00005970,178.950000
00019331,179.000000
00000957,179.100000
00002733,179.180000
00002649,179.200000
00010859,179.210000
00005219,179.250000
00011220,179.260000
00012567,179.270000
00002396,179.270000
00002227,179.270000
00000362,179.300000
00006655,179.400000
00006531,179.500000
00005263,179.500000
00008933,179.500000
00019388,179.500000
00019269,179.500000
00019470,179.500000
00019492,179.500000
00019989,179.500000
00019883,179.500000
00019884,179.500000
00019881,179.500000
00020025,179.500000
00019985,179.500000
00017552,179.500000
00022057,179.500000
00023288,179.500000
00020195,179.500000
00020415,179.500000
00020328,179.500000
00020606,179.500000
00020565,179.500000
00021666,179.500000
00021829,179.500000
00021084,179.500000
00026202,179.500000
00025909,179.500000
00026468,179.500000
00026687,179.500000
00026691,179.500000
00026719,179.500000
00024904,179.500000
00024619,179.500000
00025379,179.500000
00025239,179.500000
00025065,179.500000
00023752,179.500000
00023930,179.500000
00024434,179.500000
00024418,179.500000
00024419,179.500000
00024402,179.500000
00024582,179.500000
00024564,179.500000
00002053,179.510000
00006443,179.530000
00006446,179.600000
00021036,179.600000
00006098,179.650000
00006030,179.670000
00006430,179.670000
00005446,179.670000
00005474,179.670000
00005475,179.670000
00005691,179.670000
00005601,179.670000
00004916,179.670000
00004576,179.670000
00002815,179.670000
00002810,179.670000
00002923,179.670000
00003003,179.670000
00003001,179.670000
00002941,179.670000
00000214,179.670000
00000218,179.670000
00000209,179.670000
00000184,179.670000
00009149,179.670000
00009728,179.670000
00008330,179.670000
00008566,179.670000
00016139,179.670000
00005633,179.700000
00005718,179.700000
00005701,179.700000
00005755,179.700000
00005951,179.700000
00023886,179.700000
00024254,179.780000
00015911,179.780000
00012814,179.780000
00005726,179.840000
00005178,179.950000
00003819,180.170000
00024927,180.280000
00004832,180.330000
00003390,180.380000
00017224,180.410000
00014009,180.430000
00022811,180.480000
00003334,180.630000
00021604,180.720000
00014084,180.740000
00012707,180.740000
00012667,180.740000
00012607,180.740000
00012391,180.740000
00005085,180.780000
00014148,180.950000
00023562,180.950000
00019417,180.950000
00025963,180.950000
00006906,181.080000
00003425,181.160000
00002524,181.410000
00001702,181.530000
00006662,181.530000
00006419,181.530000
00004577,181.630000
00004915,181.880000
00001935,181.880000
00012865,181.960000
00014083,182.000000
00010952,182.000000
00010953,182.000000
00013757,182.030000
00007066,182.040000
00003331,182.050000
00001713,182.090000
00024085,182.110000
00009141,182.190000
00011724,182.230000
00000020,182.330000
00005606,182.400000
00024560,182.470000
00001450,182.490000
00009536,182.540000
00009051,182.570000
00001870,182.580000
00009039,182.770000
00004770,182.790000
00006644,182.870000
00006803,182.870000
00006708,182.870000
00009035,182.870000
00009067,182.870000
00009448,182.870000
00009427,182.870000
00008341,182.870000
00017983,182.870000
00023914,182.890000
00024543,182.960000
00017822,182.970000
00009372,182.970000
00008855,182.970000
00008978,182.970000
00009108,183.000000
00009277,183.000000
00009439,183.000000
00009511,183.000000
00009570,183.000000
00005795,183.000000
00000208,183.000000
00026388,183.000000
00005549,183.030000
00005714,183.140000
00001928,183.210000
00006241,183.290000
00023684,183.330000
00019151,183.500000
00018799,183.500000
00018679,183.500000
00006508,183.500000
00020075,183.510000
00023406,183.510000
00001753,183.540000
00014338,183.670000
00003154,183.750000
00012618,183.770000
00012491,183.770000
00003529,183.870000
00014205,183.920000
00020608,183.990000
00017144,183.990000
00000085,184.000000
00002807,184.230000
00001426,184.240000
00001915,184.320000
00005131,184.370000
00017815,184.440000
00004480,184.500000
00006709,184.500000
00017679,184.540000
00009110,184.720000
00009083,184.720000
00003656,184.750000
00004196,185.000000
00006296,185.000000
00000226,185.000000
00009286,185.000000
00009268,185.000000
00009269,185.000000
00009308,185.000000
00009311,185.000000
00009163,185.000000
00009161,185.000000
00009166,185.000000
00009167,185.000000
00009185,185.000000
00009192,185.000000
00009195,185.000000
00009173,185.000000
00009198,185.000000
00009208,185.000000
00009225,185.000000
00009226,185.000000
00009221,185.000000
00009204,185.000000
00009206,185.000000
00009215,185.000000
00009219,185.000000
00009609,185.000000
00009612,185.000000
00009620,185.000000
00009622,185.000000
00009623,185.000000
00009668,185.000000
00009750,185.000000
00009503,185.000000
00009500,185.000000
00009476,185.000000
00009446,185.000000
00009453,185.000000
00009454,185.000000
00009472,185.000000
00009541,185.000000
00009542,185.000000
00009386,185.000000
00009377,185.000000
00009381,185.000000
00009410,185.000000
00009415,185.000000
00009421,185.000000
00009423,185.000000
00012524,185.000000
00012449,185.000000
00012452,185.000000
00012200,185.000000
00011728,185.000000
00011015,185.000000
00011048,185.000000
00011051,185.000000
00010707,185.000000
00010700,185.000000
00010755,185.000000
00010762,185.000000
00010765,185.000000
00010767,185.000000
00011177,185.000000
00010055,185.000000
00010160,185.000000
00009824,185.000000
00010498,185.000000
00010478,185.000000
00010419,185.000000
00010428,185.000000
00010556,185.000000
00010628,185.000000
00014215,185.000000
00014167,185.000000
00014170,185.000000
00014154,185.000000
00014124,185.000000
00014334,185.000000
00014322,185.000000
00014328,185.000000
00014329,185.000000
00014301,185.000000
00014302,185.000000
00014022,185.000000
00014028,185.000000
00014035,185.000000
00013970,185.000000
00013971,185.000000
00013972,185.000000
00013977,185.000000
00013888,185.000000
00014386,185.000000
00014367,185.000000
00014541,185.000000
00014563,185.000000
00014568,185.000000
00014509,185.000000
00014510,185.000000
00014491,185.000000
00014468,185.000000
00014638,185.000000
00014641,185.000000
00014685,185.000000
00014688,185.000000
00014602,185.000000
00014619,185.000000
00014777,185.000000
00014780,185.000000
00014768,185.000000
00014722,185.000000
00014739,185.000000
00014701,185.000000
00012639,185.000000
00012708,185.000000
00012888,185.000000
00012895,185.000000
00012818,185.000000
00013213,185.000000
00013244,185.000000
00013341,185.000000
00013124,185.000000
00013141,185.000000
00013089,185.000000
00013097,185.000000
00013738,185.000000
00013768,185.000000
00013759,185.000000
00013717,185.000000
00013718,185.000000
00013719,185.000000
00013720,185.000000
00013679,185.000000
00013872,185.000000
00013788,185.000000
00013640,185.000000
00013466,185.000000
00013499,185.000000
00013500,185.000000
00016037,185.000000
00016057,185.000000
00015723,185.000000
00015760,185.000000
00015833,185.000000
00015770,185.000000
00016126,185.000000
00016206,185.000000
00016276,185.000000
00016371,185.000000
00016410,185.000000
00016304,185.000000
00016308,185.000000
00016476,185.000000
00015048,185.000000
00014901,185.000000
00014978,185.000000
00014936,185.000000
00014938,185.000000
00014923,185.000000
00014960,185.000000
00014961,185.000000
00017688,185.000000
00017689,185.000000
00017756,185.000000
00017732,185.000000
00017553,185.000000
00017548,185.000000
00017579,185.000000
00017568,185.000000
00017616,185.000000
00017617,185.000000
00017621,185.000000
00017591,185.000000
00017334,185.000000
00017335,185.000000
00017337,185.000000
00017457,185.000000
00017476,185.000000
00017533,185.000000
00018084,185.000000
00018097,185.000000
00018100,185.000000
00018202,185.000000
00018209,185.000000
00018245,185.000000
00018253,185.000000
00018254,185.000000
00018243,185.000000
00018194,185.000000
00017174,185.000000
00017180,185.000000
00017164,185.000000
00017243,185.000000
00017284,185.000000
00017098,185.000000
00017068,185.000000
00017070,185.000000
00017033,185.000000
00017036,185.000000
00016898,185.000000
00016934,185.000000
00016996,185.000000
00016807,185.000000
00016892,185.000000
00016664,185.000000
00016674,185.000000
00016675,185.000000
00016655,185.000000
00016625,185.000000
00016626,185.000000
00016559,185.000000
00016574,185.000000
00019233,185.000000
00019490,185.000000
00019472,185.000000
00019504,185.000000
00019512,185.000000
00018715,185.000000
00018262,185.000000
00018280,185.000000
00018305,185.000000
00018301,185.000000
00018289,185.000000
00018429,185.000000
00018400,185.000000
00018870,185.000000
00019137,185.000000
00019103,185.000000
00020585,185.000000
00020614,185.000000
00020615,185.000000
00020653,185.000000
00020654,185.000000
00020869,185.000000
00020853,185.000000
00020335,185.000000
00020550,185.000000
00023471,185.000000
00023273,185.000000
00022035,185.000000
00023712,185.000000
00024649,185.000000
00025093,185.000000
00024381,185.040000
00018238,185.040000
00004964,185.320000
00020887,185.480000
00000795,185.550000
00002727,185.630000
00022889,185.710000
00023298,185.860000
00002638,185.860000
00004465,185.860000
00004117,185.860000
00004351,185.860000
00006372,185.860000
00006390,185.860000
00006393,185.860000
00006349,185.860000
00006510,185.860000
00006507,185.860000
00006396,185.860000
00006434,185.860000
00006423,185.860000
00006426,185.860000
00006427,185.860000
00006472,185.860000
00006462,185.860000
00006693,185.860000
00006730,185.860000
00006781,185.860000
00006747,185.860000
00006829,185.860000
00006840,185.860000
00006914,185.860000
00006918,185.860000
00006896,185.860000
00006642,185.860000
00006581,185.860000
00006585,185.860000
00006948,185.860000
00007715,185.860000
00014975,185.860000
00014412,185.860000
00010677,185.860000
00009405,185.860000
00009338,185.860000
00009340,185.860000
00009445,185.860000
00009136,185.860000
00009312,185.860000
00009319,185.860000
00009321,185.860000
00009303,185.860000
00009256,185.860000
00009257,185.860000
00009258,185.860000
00009038,185.860000
00009033,185.860000
00008987,185.860000
00009004,185.860000
00008948,185.860000
00008898,185.860000
00008412,185.860000
00008535,185.860000
00008589,185.860000
00008692,185.860000
00008704,185.860000
00008848,185.860000
00007905,185.860000
00008185,185.860000
00013021,185.870000
00010618,185.920000
00006584,185.920000
00002258,185.930000
00001530,185.970000
00006885,185.970000
00006877,185.970000
00006836,185.970000
00006806,185.970000
00006807,185.970000
00006826,185.970000
00006850,185.970000
00006795,185.970000
00006373,185.970000
00006936,185.970000
00006972,185.970000
00007017,185.970000
00007008,185.970000
00007067,185.970000
00007037,185.970000
00004508,185.970000
00004869,185.970000
00005287,185.970000
00012120,185.970000
00008172,185.970000
00007869,185.970000
00008810,185.970000
00008794,185.970000
00008705,185.970000
00008708,185.970000
00008700,185.970000
00008743,185.970000
00008775,185.970000
00008776,185.970000
00008777,185.970000
00008683,185.970000
00008669,185.970000
00008623,185.970000
00008520,185.970000
00008408,185.970000
00008433,185.970000
00008479,185.970000
00008458,185.970000
00008461,185.970000
00008395,185.970000
00008396,185.970000
00008405,185.970000
00008266,185.970000
00008230,185.970000
00008239,185.970000
00008871,185.970000
00008910,185.970000
00008914,185.970000
00008969,185.970000
00008942,185.970000
00008945,185.970000
00008947,185.970000
00008997,185.970000
00008988,185.970000
00008984,185.970000
00008976,185.970000
00008977,185.970000
00009032,185.970000
00009053,185.970000
00009059,185.970000
00009084,185.970000
00009073,185.970000
00009094,185.970000
00009096,185.970000
00009079,185.970000
00009080,185.970000
00009091,185.970000
00009104,185.970000
00009239,185.970000
00009237,185.970000
00009246,185.970000
00009271,185.970000
00009272,185.970000
00009273,185.970000
00009260,185.970000
00009261,185.970000
00009287,185.970000
00009275,185.970000
00009329,185.970000
00009316,185.970000
00009317,185.970000
00009318,185.970000
00009305,185.970000
00009306,185.970000
00009307,185.970000
00009301,185.970000
00009302,185.970000
00009285,185.970000
00009145,185.970000
00009146,185.970000
00009147,185.970000
00009148,185.970000
00009155,185.970000
00009168,185.970000
00009169,185.970000
00009165,185.970000
00009178,185.970000
00009202,185.970000
00009218,185.970000
00009216,185.970000
00009207,185.970000
00009223,185.970000
00009224,185.970000
00009232,185.970000
00009209,185.970000
00009210,185.970000
00009212,185.970000
00009213,185.970000
00009214,185.970000
00009197,185.970000
00009193,185.970000
00009194,185.970000
00009186,185.970000
00009187,185.970000
00009189,185.970000
00009190,185.970000
00009463,185.970000
00009473,185.970000
00009458,185.970000
00009440,185.970000
00009481,185.970000
00009483,185.970000
00009486,185.970000
00009490,185.970000
00009537,185.970000
00009530,185.970000
00009534,185.970000
00009535,185.970000
00009525,185.970000
00009551,185.970000
00009555,185.970000
00009557,185.970000
00009560,185.970000
00009562,185.970000
00009563,185.970000
00009344,185.970000
00009346,185.970000
00009339,185.970000
00009348,185.970000
00009349,185.970000
00009350,185.970000
00009337,185.970000
00009361,185.970000
00009364,185.970000
00009366,185.970000
00009367,185.970000
00009407,185.970000
00009389,185.970000
00009398,185.970000
00009399,185.970000
00009400,185.970000
00009401,185.970000
00009395,185.970000
00009428,185.970000
00009572,185.970000
00009573,185.970000
00009574,185.970000
00009565,185.970000
00009568,185.970000
00012585,185.970000
00013875,185.970000
00013723,185.970000
00016329,185.970000
00020708,185.970000
00017321,185.970000
00017710,185.970000
00024196,185.970000
00017857,185.980000
00009559,185.980000
00009532,185.980000
00009533,185.980000
00009495,185.980000
00009177,185.980000
00009266,185.980000
00009259,185.980000
00004221,186.060000
00006328,186.060000
00006092,186.060000
00006148,186.120000
00002554,186.130000
00013992,186.140000
00000879,186.150000
00025394,186.150000
00026171,186.150000
00009030,186.180000
00006205,186.200000
00006331,186.200000
00009643,186.220000
00005653,186.300000
00015053,186.430000
00000045,186.440000
00012806,186.450000
00006357,186.530000
00006355,186.530000
00017053,186.530000
00018634,186.530000
00025028,186.640000
00024262,186.640000
00009778,186.800000
00017638,186.990000
00005536,187.100000
00024698,187.150000
00018681,187.500000
00018685,187.500000
00018686,187.500000
00018692,187.500000
00018542,187.500000
00018543,187.500000
00019175,187.500000
00019176,187.500000
00018976,187.500000
00018985,187.500000
00019020,187.500000
00018997,187.500000
00019008,187.500000
00018873,187.500000
00018866,187.500000
00018890,187.500000
00018838,187.500000
00018908,187.500000
00018785,187.500000
00018833,187.500000
00018763,187.500000
00019262,187.500000
00019664,187.500000
00005046,187.650000
00006466,187.670000
00005490,187.740000
00023352,187.880000
00002772,187.900000
00006643,188.150000
00000465,188.470000
00013425,188.550000
00004409,188.580000
00009113,188.640000
00008811,188.640000
00008475,188.650000
00010575,188.680000
00016978,188.680000
00017647,188.710000
00013885,188.710000
00014906,188.830000
00018849,189.000000
00006352,189.030000
00017202,189.070000
00011237,189.200000
00014548,189.260000
00017300,189.270000
00013763,189.370000
00026408,189.450000
00007855,189.500000
00008886,189.500000
00006485,189.500000
00006763,189.500000
00004355,189.500000
00005628,189.500000
00025426,189.540000
00002144,189.600000
00003532,189.620000
00024333,189.620000
00025829,189.620000
00012322,189.760000
00019483,189.790000
00024573,189.820000
00005632,189.900000
00005529,189.900000
00005533,189.900000
00005548,189.900000
00003096,189.940000
00003715,189.970000
00024781,190.000000
00022648,190.000000
00022607,190.000000
00004310,190.300000
00017841,190.310000
00011267,190.500000
00004421,190.570000
00025372,190.700000
00017014,190.750000
00005895,190.790000
00024110,190.850000
00013478,190.880000
00022204,190.990000
00020723,191.000000
00025760,191.000000
00026594,191.000000
00009926,191.000000
00009070,191.000000
00016995,191.010000
00005603,191.100000
00013502,191.240000
00013503,191.240000
00023552,191.330000
00016787,191.380000
00012750,191.490000
00004237,191.590000
00003635,191.810000
00016199,191.820000
00009142,191.880000
00009245,191.940000
00015739,191.950000
00014358,191.950000
00014318,191.950000
00024250,191.950000
00022870,191.960000
00011094,191.960000
00025595,192.120000
00008946,192.320000
00011346,192.430000
00010032,192.430000
00018196,192.430000
00014206,192.440000
00013398,192.520000
00013399,192.520000
00009044,192.530000
00001489,192.530000
00014207,192.580000
00025041,192.610000
